Review #,Brand,Variety,Style,Country,Stars,Top Ten,run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
1884,Myojo,La Ramen Spicy Mushroom Flavour Big Bowl,Bowl,Singapore,4.5,,30-04-2018 13:48,201801,DONCASTER SHEFFIELD,ITALY,TURIN,TUI AIRWAYS LTD,C,8,0,0,12.5,37.5,37.5,0,12.5,0,0,0,0,0,0,6.625,10,80,10.2
1883,Myojo,Mee Goreng,Pack,Singapore,4,,30-04-2018 13:48,201801,DONCASTER SHEFFIELD,NETHERLANDS,AMSTERDAM,FLYBE LTD,S,62,0,0,0,41.935484,51.612903,3.225806,0,1.612903,1.612903,0,0,0,0,5.5,62,79.032258,9.516129
1882,Myojo,La Ramen Spicy Lobster Hot Pot Flavour Big Bowl,Bowl,Singapore,4.75,,30-04-2018 13:48,201801,DONCASTER SHEFFIELD,SPAIN,ALICANTE,FLYBE LTD,S,6,0,0,0,50,50,0,0,0,0,0,0,0,0,0.833333,8,100,2.375
1881,Myojo,Chicken Abalone Flavour,Pack,Singapore,3.5,,30-04-2018 13:48,201801,DONCASTER SHEFFIELD,SPAIN,ALICANTE,TUI AIRWAYS LTD,C,21,0,0,14.285714,66.666667,14.285714,4.761905,0,0,0,0,0,0,0,1.380952,26,76.923077,23.923077
1880,Myojo,Thai Tom Yam Flavour,Bowl,Singapore,3.75,,30-04-2018 13:48,201801,DONCASTER SHEFFIELD,SPAIN,MALAGA,FLYBE LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66.666667,21
1879,Myojo,Chicken Tanmen Flavour,Pack,Singapore,3.5,,30-04-2018 13:48,201801,DONCASTER SHEFFIELD,SPAIN,MALAGA,TUI AIRWAYS LTD,C,8,0,0,0,50,50,0,0,0,0,0,0,0,0,3.125,10,40,29.2
1878,Myojo,Extra Spicy Singapore Curry Big Bowl,Bowl,Singapore,5,,30-04-2018 13:48,201801,DONCASTER SHEFFIELD,SPAIN,PALMA DE MALLORCA,GAMA AVIATION (UK) LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,3
1877,Myojo,La Ramen Spicy Mushroom Flavour,Pack,Singapore,4.5,,30-04-2018 13:48,201801,DONCASTER SHEFFIELD,SPAIN(CANARY ISLANDS),ARRECIFE,TUI AIRWAYS LTD,C,16,0,0,18.75,43.75,37.5,0,0,0,0,0,0,0,0,1.5625,18,100,0.388889
1876,Myojo,Chicken Flavour,Pack,Singapore,3.75,,30-04-2018 13:48,201801,DONCASTER SHEFFIELD,SPAIN(CANARY ISLANDS),LAS PALMAS,TUI AIRWAYS LTD,C,10,0,0,0,20,40,30,10,0,0,0,0,0,0,11.2,9,100,0
1875,Sapporo Ichiban,Tonkotsu Ramen Artificially Flavored Tonkotsu White Chicken Broth,Pack,USA,5,,30-04-2018 13:48,201801,DONCASTER SHEFFIELD,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),TUI AIRWAYS LTD,C,28,0,0,3.571429,39.285714,21.428571,7.142857,21.428571,7.142857,0,0,0,0,0,17.464286,28,85.714286,6.214286
1874,Ibumie,Always Mi Goreng Perisa Thai Tom Yam,Pack,Malaysia,2.5,,30-04-2018 13:48,201801,DONCASTER SHEFFIELD,SWITZERLAND,GENEVA,NETJETS TRANSPORTES AEREOS,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27
1873,Vedan,Wei Wei A Instant Noodles Chicken Flavor,Bowl,Taiwan,0,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,BARBADOS,BRIDGETOWN,TUI AIRWAYS LTD,C,1,0,0,0,0,0,100,0,0,0,0,0,0,0,16,2,0,51.5
1872,Itsuki,Hakata Ossyoi,Pack,Japan,5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,BULGARIA,SOFIA,JET2.COM LTD,C,8,0,0,0,25,25,12.5,12.5,25,0,0,0,0,0,26.875,6,66.666667,24
1871,Nissin,Cup Noodles Minced Pork Flavour,Cup,Thailand,3.75,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,CZECH REPUBLIC,PRAGUE,JET2.COM LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,3.5
1870,Asia Gold,Instant Noodles With Beef Flavouring,Pack,Hungary,2.75,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,CZECH REPUBLIC,PRAGUE,JET2.COM LTD,S,2,0,0,0,0,100,0,0,0,0,0,0,0,0,7.5,2,100,3
1869,Nissin,Soba Fried Noodles Chili,Pack,Germany,3.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,HUNGARY,BUDAPEST,JET2.COM LTD,S,4,0,0,0,25,75,0,0,0,0,0,0,0,0,2.25,2,0,51.5
1868,Marutai,Kuroma-yu Tonkotsu Kumamoto Ramen,Bowl,Japan,4,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,HUNGARY,BUDAPEST,RYANAIR,S,20,0,0,0,35,35,15,15,0,0,0,0,0,0,10.6,0,0,0
1867,Yum Yum,Premier Bowl Instant Noodles Stewed Pork Flavour,Bowl,Thailand,4,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,LATVIA,RIGA,RYANAIR,S,28,0,0,0,21.428571,60.714286,7.142857,3.571429,7.142857,0,0,0,0,0,13.357143,28,75,7.5
1866,MyKuali,Penang Spicy Prawn Soup Noodle,Pack,Malaysia,5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,POLAND,KRAKOW,RYANAIR,S,28,0,0,3.571429,21.428571,42.857143,14.285714,14.285714,0,0,3.571429,0,0,0,23,28,85.714286,16.428571
1865,Mama,Shrimp Tom Yum Flavour Cup Noodles,Cup,Myanmar,3.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,POLAND,LODZ LUBLINEK,RYANAIR,S,18,0,0,0,11.111111,50,16.666667,22.222222,0,0,0,0,0,0,17.944444,20,55,15.2
1864,Nissin,Raoh Ramen Noodle Soup Umami Tonkotsu Flavor,Pack,USA,5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,POLAND,RZESZOW,RYANAIR,S,27,0,0,3.703704,40.740741,40.740741,11.111111,0,3.703704,0,0,0,0,0,7.740741,32,84.375,13.375
1863,Baijia,Broad Noodle Pickled Vegetable Artificial Beef Flavor,Pack,China,0,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,POLAND,WARSAW (MODLIN MASOVIA),RYANAIR,S,30,0,0,6.666667,20,50,23.333333,0,0,0,0,0,0,0,7.6,30,93.333333,3.9
1862,Ibumie,Always Mi Goreng Perisa Asli,Pack,Malaysia,3.75,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,POLAND,WROCLAW,RYANAIR,S,38,0,0,5.263158,26.315789,52.631579,7.894737,7.894737,0,0,0,0,0,0,8.236842,40,72.5,12
1861,Conimex,Oriental Noodles Groene Curry,Cup,Netherlands,0.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,ABERDEEN,FLYBE LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,7
1860,Nissin,Cupo Noodle Pasta Style Vongole,Cup,Japan,2.75,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,S,173,0,1,3.448276,76.436782,13.218391,3.448276,0.574713,2.298851,0,0,0,0,0.574713,3,162,91.975309,5.679012
1859,Mama,Instant Noodles chicken Green Curry Flavour,Pack,Cambodia,5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25
1858,Myojo,Wantan Men,Bowl,Japan,5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,BLACKPOOL,BMI REGIONAL,C,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,IbuRamen,Mi Goreng Bento Noodles In A Box Shallot Teriyaki Flavor,Tray,USA,3.25,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,EDINBURGH,FLYBE LTD,S,120,0,0,4.166667,58.333333,29.166667,2.5,5,0.833333,0,0,0,0,0,4.216667,151,85.430464,9.377483
1856,Indomie,Instant Cup Noodles Mi Goreng Fried Noodles,Cup,Indonesia,5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,GLASGOW,FLYBE LTD,S,133,0,0,0.75188,62.406015,17.293233,0.75188,5.263158,10.526316,0,3.007519,0,0,0,19.225564,156,91.666667,4.570513
1855,Daraz,Negi Man Ramen,Pack,Japan,3,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,GLASGOW,JET2.COM LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0
1854,Mama,Chinese Kitchen Chinese Style Instant Noodles,Pack,Myanmar,3.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,GUERNSEY,AURIGNY AIR SERVICES,S,26,0,2,14.285714,46.428571,10.714286,10.714286,0,10.714286,0,0,0,0,7.142857,11.615385,30,90,4.633333
1853,Bonasia,Instant Noodles Shrimp Flavour,Pack,Hungary,3.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,HUMBERSIDE,TUI AIRWAYS LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,3
1852,Myojo,Udon Japanese Style Precooked Noodles With Soup Hot & Spicy Flavor,Bowl,USA,3.25,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,JERSEY,FLYBE LTD,S,44,0,1,4.444444,46.666667,42.222222,2.222222,0,2.222222,0,0,0,0,2.222222,4.931818,46,84.782609,5.956522
1851,Fujiwara,Snow Crab Flavour Shio Ramen,Pack,Japan,3.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,LIVERPOOL (JOHN LENNON),EASTERN AIRWAYS,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1850,Nissin,Raoh Ramen Noodle Soup Umami Miso Flavor,Pack,USA,4.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,GATWICK,ENTER AIR,C,1,0,0,0,0,100,0,0,0,0,0,0,0,0,10,0,0,0
1849,Pama,Instant Rice Vermicelli Clear Soup Flavour,Pack,Malaysia,3.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,STANSTED,RYANAIR,S,1,0,0,0,0,0,0,100,0,0,0,0,0,0,31,0,0,0
1848,MyKuali,Penang Red tom Yum Goong Noodle (New Version),Pack,Malaysia,5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,MANCHESTER,JET2.COM LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66.666667,12.666667
1847,Conimex,Oriental Noodles Hot & Spicy,Pack,Netherlands,3,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,NEWCASTLE,BMI REGIONAL,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1846,Nissin,Chow Mein Savory Sauce And Restayrant Quality Noodles Roast Chicken Flavor ,Tray,USA,4.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,SOUTHAMPTON,EASTERN AIRWAYS,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1845,Mama,Oriental Style Instant Noodles Shrimp Flavour,Pack,Bangladesh,3.25,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,DURHAM TEES VALLEY,EASTERN AIRWAYS,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0
1844,Seven & I,Gold Sumire Ramen,Bowl,Japan,5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,AUSTRIA,SALZBURG,JET2.COM LTD,S,8,0,0,0,75,0,0,25,0,0,0,0,0,0,11.375,8,75,8.375
1843,Forest Noodles,Sunbaked Noodles With Sesame Sauce,Pack,Taiwan,4.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,AUSTRIA,SALZBURG,TUI AIRWAYS LTD,C,8,0,0,12.5,25,25,0,12.5,0,0,25,0,0,0,57.625,8,87.5,3.625
1842,Forest Noodles,Purple Sweet Potato Noodles With Taiwanese Sauce,Pack,Taiwan,5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,BELGIUM,BRUSSELS,BMI REGIONAL,S,84,0,0,1.190476,22.619048,45.238095,13.095238,5.952381,4.761905,4.761905,0,2.380952,0,0,29.214286,78,93.589744,4.461538
1841,Forest Noodles,Sunbaked Noodles With Spicy Sauce,Pack,Taiwan,4,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,FINLAND,ENONTEKIO,ENTER AIR,C,2,0,0,0,50,0,50,0,0,0,0,0,0,0,11.5,1,100,14
1840,Forest Noodles,Sweet Potato Noodles With Sesame Paste Sauce,Pack,Taiwan,3.25,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,FRANCE,CHAMBERY,TUI AIRWAYS LTD,C,8,0,0,0,12.5,50,12.5,0,12.5,0,12.5,0,0,0,42.25,8,50,30.75
1839,Vit's,Taste Of Malaysia Penang White Curry Ramen,Pack,Malaysia,5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,FRANCE,LIMOGES,RYANAIR,S,18,0,0,5.555556,50,33.333333,5.555556,0,5.555556,0,0,0,0,0,6.888889,28,75,8.714286
1838,Vit's,Taste Of Malaysia Penang Asam Laksa Fried Instant Noodle,Pack,Malaysia,4.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,FRANCE,PARIS (LE BOURGET),AERO4M,C,2,0,0,0,0,50,0,0,0,0,50,0,0,0,98,0,0,0
1837,Vit's,Taste Of Malaysia Penang Hokkien Mee Ramen,Pack,Malaysia,5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,FRANCE,TOULOUSE (BLAGNAC),AURIGNY AIR SERVICES,C,2,0,0,0,0,0,100,0,0,0,0,0,0,0,18,0,0,0
1836,Vit's,Taste Of Malaysia Penang White Curry Fried Instant Noodle,Pack,Malaysia,5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,GERMANY,BERLIN (SCHONEFELD),RYANAIR,S,30,0,0,0,43.333333,36.666667,13.333333,3.333333,3.333333,0,0,0,0,0,8.066667,30,70,13.333333
1835,Vit's,Taste Of Malaysia Penang Asam Laksa Ramen,Pack,Malaysia,5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,GERMANY,BREMEN,RYANAIR,S,1,0,0,0,0,0,0,0,100,0,0,0,0,0,67,0,0,0
1834,Vit's,Taste Of Malaysia Penang Hokkien Mee Fried Instant Noodle,Pack,Malaysia,5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,ICELAND,KEFLAVIK,FAI FLIGHT- AMBULANCE SERVICE,S,1,0,0,0,0,0,100,0,0,0,0,0,0,0,19,0,0,0
1833,Vit's,Instant Noodles With Chicken Flavour,Pack,Malaysia,3.75,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,ICELAND,KEFLAVIK,TUI AIRWAYS LTD,C,3,0,0,0,66.666667,33.333333,0,0,0,0,0,0,0,0,0,3,100,4
1832,Yum Yum,Instant Flat Shaped Noodles Boat Noodles Nam Tok Flavour,Pack,Thailand,3.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,IRISH REPUBLIC,IRELAND WEST(KNOCK),RYANAIR,S,36,0,0,8.333333,27.777778,19.444444,27.777778,8.333333,0,0,8.333333,0,0,0,32,36,83.333333,11.5
1831,Kuriki,Plum Mayo Ramen,Pack,Japan,4,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,IRISH REPUBLIC,DUBLIN,RYANAIR,S,114,0,0,3.508772,37.719298,35.964912,12.280702,7.017544,3.508772,0,0,0,0,0,10.780702,116,82.758621,7.931034
1830,Tseng Noodles,Sichuan Pepper Flavor,Pack,Taiwan,4.75,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,ITALY,BERGAMO,RYANAIR,S,26,0,0,0,11.538462,38.461538,26.923077,19.230769,3.846154,0,0,0,0,0,18.846154,28,71.428571,12.321429
1829,Tseng Noodles,Hu Sesame Flavor,Pack,Taiwan,5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,ITALY,ROME (CIAMPINO),RYANAIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,76.470588,9.029412
1828,Tseng Noodles,Scallion With Sichuan Pepper  Flavor,Pack,Taiwan,5,2016 #9,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,ITALY,TREVISO,RYANAIR,S,18,0,0,0,5.555556,61.111111,16.666667,16.666667,0,0,0,0,0,0,15.333333,18,88.888889,12.444444
1827,Nongshim,Zha Wang ((Jjawang) Noodles With Chajang Sauce,Pack,South Korea,5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,MALTA,MALTA,RYANAIR,S,28,0,0,10.714286,25,46.428571,3.571429,7.142857,7.142857,0,0,0,0,0,11.714286,26,84.615385,9
1826,Mama,Instant Noodles Stewed Beef Flavour,Pack,Cambodia,3.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,NETHERLANDS,AMSTERDAM,FLYBE LTD,S,60,0,0,5,53.333333,25,8.333333,1.666667,5,1.666667,0,0,0,0,9.466667,62,90.322581,4.5
1825,Sichuan Baijia,Broad Noodle Chilli Oil Flavor,Pack,China,4.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,NETHERLANDS,AMSTERDAM,KLM,S,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,Nongshim,Soon Veggie Noodle Soup,Cup,USA,5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,PORTUGAL(EXCLUDING MADEIRA),FARO,RYANAIR,S,20,0,0,5,35,45,5,10,0,0,0,0,0,0,8.3,18,88.888889,3.555556
1823,MyKuali,MeeKuali spicy Fried Noodle,Pack,Malaysia,4,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,PORTUGAL(EXCLUDING MADEIRA),FARO,THOMAS COOK AIRLINES LTD,S,1,0,0,0,0,0,0,100,0,0,0,0,0,0,53,0,0,0
1822,Mi Sedaap,Mi Kuah Rasa Baso Spesial,Pack,Indonesia,3.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,PORTUGAL(MADEIRA),FUNCHAL,JET2.COM LTD,S,10,0,0,10,30,40,10,10,0,0,0,0,0,0,7.2,10,90,4.6
1821,Myojo,Udon Japanese Style Pre-Cooked Noodles With Soup Beef Flavor,Bowl,USA,3.25,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,PORTUGAL(MADEIRA),FUNCHAL,TUI AIRWAYS LTD,C,10,0,0,0,30,70,0,0,0,0,0,0,0,0,2.5,10,90,2.6
1820,Ten-In,Veggie King Buddha Jump Instant Noodles,Bowl,Taiwan,1.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN,ALICANTE,JET2.COM LTD,S,28,0,0,14.285714,42.857143,39.285714,3.571429,0,0,0,0,0,0,0,3.107143,30,83.333333,5.9
1819,Yum Yum,Premier Bowl Instant Noodles Suki Flavour,Bowl,Thailand,5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN,ALICANTE,RYANAIR,S,70,0,0,5.714286,50,31.428571,8.571429,4.285714,0,0,0,0,0,0,5.3,82,91.463415,4.219512
1818,Sugakiya Foods,Nara Tenri Shoyu Ramen,Bowl,Japan,4.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN,ALICANTE,TUI AIRWAYS LTD,C,10,0,0,10,70,20,0,0,0,0,0,0,0,0,0.4,10,80,21.7
1817,Hao Way,Penang Vegetarian Prawn Instant Bowl Noodles,Bowl,Malaysia,4,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN,ASTURIAS,GERMANIA FLUGGESELLSCHAFT,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81
1816,Vifon,Asian Style Instant Noodles Artificial Beef Flavor,Bowl,Vietnam,3.25,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN,BARCELONA,JET2.COM LTD,S,1,0,0,0,0,100,0,0,0,0,0,0,0,0,12,0,0,0
1815,Nakaya Shouten,Hingya no Shio Ramen,Pack,Japan,4,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN,BARCELONA,RYANAIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,77.777778,16.055556
1814,Koh Thai,Island Of Flavours Tom Yum Instant Noodles Soup,Pack,Netherlands,3,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN,LIEIDA,JET2.COM LTD,C,4,0,0,0,50,50,0,0,0,0,0,0,0,0,2.25,0,0,0
1813,Nissin,Soba Fried Noodles Curry,Pack,Germany,4.25,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN,LIEIDA,JET2.COM LTD,S,1,0,0,0,0,100,0,0,0,0,0,0,0,0,11,0,0,0
1812,Master Kong,Mushroom Instant Noodle,Bowl,China,4.25,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN,MALAGA,JET2.COM LTD,S,20,0,0,10,35,40,5,10,0,0,0,0,0,0,6.5,20,90,4.6
1811,Conimex,Oriental Noodles Oosterse Groenten,Pack,Netherlands,3.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN,MALAGA,RYANAIR,S,39,0,0,2.564103,25.641026,51.282051,10.25641,5.128205,2.564103,0,2.564103,0,0,0,12.871795,48,93.75,4.8125
1810,MyKuali,Penang White Curry Noodle (New Version),Pack,Malaysia,5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN,MALAGA,TUI AIRWAYS LTD,C,7,0,0,0,42.857143,14.285714,28.571429,14.285714,0,0,0,0,0,0,12.142857,10,100,1
1809,Marutai,Nagahama Hakata Tonkotsu Ramen,Bowl,Japan,4.75,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN,MURCIA SAN JAVIER,RYANAIR,S,26,0,0,3.846154,30.769231,57.692308,7.692308,0,0,0,0,0,0,0,4.115385,26,88.461538,13.461538
1808,Mama,Vegetarian Instant Cup Noodle Tofu & Shiitake Flavour,Cup,Thailand,3.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN,SEVILLE,RYANAIR,S,16,0,0,0,43.75,43.75,12.5,0,0,0,0,0,0,0,4.8125,0,0,0
1807,Wai Wai,Tom Yum Goong Flavour Instant Noodle,Cup,Thailand,3.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN(CANARY ISLANDS),ARRECIFE,JET2.COM LTD,S,26,0,0,7.692308,61.538462,26.923077,3.846154,0,0,0,0,0,0,0,2.346154,22,100,1
1806,Cintan,Mi Segera Mmm... Perisa Goreng Ala Indonesia,Pack,Malaysia,3.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN(CANARY ISLANDS),ARRECIFE,RYANAIR,S,36,0,0,2.777778,38.888889,41.666667,11.111111,5.555556,0,0,0,0,0,0,6.416667,38,73.684211,8.736842
1805,Mama,Oriental Style Instant Noodles Tandoori Flavour,Pack,Bangladesh,4,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN(CANARY ISLANDS),ARRECIFE,THOMAS COOK AIRLINES LTD,S,17,0,0,11.764706,52.941176,35.294118,0,0,0,0,0,0,0,0,1.823529,32,87.5,4.625
1804,Thai Chef,Oriental Style Instant Noodles Shrimp Creamy Tom Yum Flavour,Pack,Hungary,4.75,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN(CANARY ISLANDS),ARRECIFE,TUI AIRWAYS LTD,C,8,0,0,0,50,50,0,0,0,0,0,0,0,0,3,18,88.888889,3.833333
1803,Mama,Vegetarian Instant Noodles Tom Yum Flavour,Pack,Thailand,4,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN(CANARY ISLANDS),FUERTEVENTURA,JET2.COM LTD,S,18,0,0,11.111111,55.555556,22.222222,5.555556,5.555556,0,0,0,0,0,0,5.555556,8,100,0.25
1802,Nissin,Cup Noodles Ramen Noodles Ramen Noodle Soup Beef Flavor (New Package) ,Cup,USA,3.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN(CANARY ISLANDS),FUERTEVENTURA,RYANAIR,S,16,0,0,6.25,43.75,31.25,12.5,6.25,0,0,0,0,0,0,6.4375,20,100,1.1
1801,Baijia,Spicy Artificial Fei Chang Instant Vermicelli (New Recipe),Pack,China,3.75,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN(CANARY ISLANDS),FUERTEVENTURA,THOMAS COOK AIRLINES LTD,S,10,0,0,10,50,30,0,0,10,0,0,0,0,0,9.4,16,93.75,2
1800,Crystal Noodle,Soup All Natural Hot & Sour,Cup,USA,0.25,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN(CANARY ISLANDS),FUERTEVENTURA,TUI AIRWAYS LTD,C,10,0,0,20,50,30,0,0,0,0,0,0,0,0,0.7,16,81.25,5.6875
1799,Thai Smile,Spring Onion Rice Noodle Soup Bowl,Bowl,USA,2.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN(CANARY ISLANDS),LAS PALMAS,JET2.COM LTD,S,18,0,0,11.111111,27.777778,44.444444,11.111111,5.555556,0,0,0,0,0,0,5.888889,8,75,7.625
1798,iMee,Instant Noodles Vegetable Flavour,Pack,Netherlands,2.75,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN(CANARY ISLANDS),LAS PALMAS,RYANAIR,S,8,0,0,0,37.5,50,12.5,0,0,0,0,0,0,0,6.25,10,100,2
1797,Wai Wai,Instant Rice Vermicelli Crab Flavour,Pack,Thailand,3.5,,30-04-2018 13:48,201801,EAST MIDLANDS INTERNATIONAL,SPAIN(CANARY ISLANDS),LAS PALMAS,THOMAS COOK AIRLINES LTD,S,8,0,0,25,37.5,37.5,0,0,0,0,0,0,0,0,0,11,100,3.545455
